loss,prediction,target,cell_line_id,cancer_type,drug_id
0.037451956,3.078654,2.885129,ACH-000663,OV,9938202
2.0770705,4.7400455,6.18125,ACH-000374,BRCA,46943432
0.17100261,5.6177125,6.031237,ACH-000410,SARC,3796
0.0040497915,2.851847,2.915485,ACH-000554,BRCA,10127622
0.11074709,-0.48513716,-0.817924,ACH-000652,PAAD,24826799
0.097740754,3.1596563,2.847021,ACH-000416,LUAD,25102847
0.77692837,4.1019764,4.983412,ACH-000227,NB,82146
2.8289657,4.452154,6.134107,ACH-000360,COAD-READ,23725625
0.25001073,-0.06503475,0.434976,ACH-000452,ESCA,16720766
0.18717372,-3.2330112,-3.665647,ACH-000805,SKCM,11178236
14.415343,2.0703843,-1.72637,ACH-000816,SCLC,5494449
0.019064408,4.7424197,4.604346,ACH-000254,HNSC,2375
0.98747194,-1.3691792,-0.375463,ACH-000772,SARC,60750
0.9823025,2.0735347,1.082423,ACH-000759,BRCA,9863776
0.018467778,1.9860828,2.121979,ACH-000627,,11754511
1.046648,4.61277,3.589712,ACH-000814,SKCM,521106
0.003455868,3.3431206,3.284334,ACH-000429,KIRC,2733526
0.33887807,4.137254,3.555122,ACH-000935,COAD-READ,51371303
0.053549606,3.117448,3.348856,ACH-000944,DLBC,23725625
14.309208,0.18415561,3.966907,ACH-000257,SCLC,5208
1.8834066,4.2421327,2.86976,ACH-000120,NB,11625818
0.118194714,2.8248096,2.481015,ACH-000320,PAAD,9931953
0.27401552,3.448546,2.925081,ACH-000857,BRCA,25195352
0.5751195,-3.1086657,-3.867032,ACH-000800,SCLC,36314
0.15497182,2.8419585,2.448294,ACH-000986,COAD-READ,57339144
0.4554061,2.9422739,2.267436,ACH-000438,,16760646
8.669353,1.4356816,-1.508695,ACH-000189,KIRC,60750
1.5396513,3.292085,4.532912,ACH-000318,ESCA,23725625
0.004113369,4.5215335,4.585669,ACH-000197,ALL,46931012
2.1257548,-1.2735848,0.184412,ACH-000554,BRCA,6918289
3.0869672,2.0358407,0.278864,ACH-000816,SCLC,11754511
0.02719557,3.273451,3.438362,ACH-000938,ALL,9858940
1.4011493,3.6862516,4.869953,ACH-000605,ESCA,176167
0.17242014,4.218559,4.633794,ACH-000257,SCLC,176158
0.04297673,2.3665438,2.573852,ACH-000997,COAD-READ,25124816
3.200916,2.6572206,4.446331,ACH-000508,SCLC,10027278
3.040375,0.080195904,1.823863,ACH-000318,ESCA,25262965
0.0063938857,5.7012563,5.781218,ACH-000437,GBM,9810884
0.45731437,1.3637917,2.040042,ACH-000861,LUAD,46930998
1.6705908,1.5619724,0.269459,ACH-000561,ESCA,5311
1.7440499,4.014705,5.33533,ACH-001306,THCA,5289247
0.9582694,4.1680436,5.146956,ACH-000716,THCA,176158
1.3444715,3.3584986,4.518012,ACH-000232,GBM,444795
2.5427697,4.3666954,5.961302,ACH-000092,MESO,44551660
3.1863542,0.3686577,2.153694,ACH-000881,SKCM,123631
5.098558,-4.1784267,-1.920428,ACH-000966,OV,104842
0.42059025,-2.0528786,-2.701408,ACH-000816,SCLC,11364421
2.9124627e-05,1.0723863,1.077783,ACH-000186,UNABLE TO CLASSIFY,126565
0.42787606,2.4363866,3.090509,ACH-000647,ESCA,24889392
0.35586536,3.9036453,4.50019,ACH-000189,KIRC,44819241
0.73687655,7.076635,7.93505,ACH-000347,PAAD,85668777
0.40195063,1.3351192,1.969115,ACH-000847,STAD,11485656
1.494844,1.9268208,3.149459,ACH-000579,SKCM,6445562
0.8015296,0.014364839,-0.880917,ACH-000204,MM,11647372
0.00122853,3.5371163,3.502066,ACH-000159,KIRC,25022668
0.5928901,3.5389535,4.308947,ACH-000980,,42640
0.1008543,-0.34534568,-0.02777,ACH-000478,LIHC,53302361
0.20189881,3.8017223,4.251054,ACH-000332,PAAD,9956119
6.1802735,0.2397103,2.725726,ACH-000353,ESCA,16720766
0.98417866,1.4729912,2.465049,ACH-000589,LUAD,24978538
0.0030292312,5.0974374,5.152476,ACH-000639,SCLC,5113032
0.5081653,1.5835052,0.870648,ACH-000273,LGG,44819241
0.10774035,-1.0432622,-0.715024,ACH-000074,LCML,6253
1.5665044,1.3975813,2.649182,ACH-000006,LAML,11634725
0.7778147,0.594138,-0.2878,ACH-000012,LUAD,126565
0.0012024137,3.103624,3.1383,ACH-000565,COAD-READ,25124816
0.5142663,2.6020806,1.884957,ACH-000178,PAAD,24756910
0.006363571,4.920559,4.840787,ACH-000647,ESCA,3385
0.21832779,7.8973784,7.430123,ACH-000852,LUAD,65110
0.26003262,2.533436,2.023502,ACH-000815,,11667893
0.10387711,3.0472958,2.724996,ACH-000816,SCLC,11667893
0.6355966,1.8772261,1.079983,ACH-000599,PAAD,637858
6.0339837,0.6532789,-1.803138,ACH-000729,SCLC,5208
1.0278101,4.3894267,3.375617,ACH-000411,KIRC,11373846
0.5828794,2.5326626,3.296128,ACH-000567,DLBC,11609586
1.1231456,2.3590193,3.418805,ACH-000349,BRCA,11640390
0.37087443,-0.35193658,0.257058,ACH-000567,DLBC,24785538
1.2301099,2.0570638,3.166167,ACH-000938,ALL,49821040
0.340429,2.441309,1.857846,ACH-000749,SCLC,11634725
2.9840505,3.0831234,1.355683,ACH-000932,STAD,176167
0.030012822,2.92679,3.100032,ACH-000073,DLBC,10341154
5.065501,0.05462724,2.305294,ACH-000750,SKCM,36462
1.6024488,-0.083293736,1.182585,ACH-000047,STAD,5494449
0.057035144,1.8556113,1.616791,ACH-000595,GBM,5328940
0.38918686,2.4465306,3.070379,ACH-000936,OV,9943465
0.0025627546,2.6296043,2.680228,ACH-000267,,71271629
1.5042123,5.169265,6.395728,ACH-001306,THCA,46943432
1.0864981,4.005133,2.962781,ACH-000729,SCLC,521106
0.014061297,-4.8439364,-4.725356,ACH-000070,ALL,6445533
1.197038,4.6058393,3.511747,ACH-000936,OV,2375
2.1013622,0.3837753,1.833383,ACH-000625,LIHC,5460769
0.3029688,4.378811,4.929237,ACH-000392,LUAD,51371303
0.5299655,-4.035415,-3.307428,ACH-000315,DLBC,148124
0.022494396,-0.22464967,-0.374631,ACH-000301,LCML,4261
1.5348595,4.5771894,5.816084,ACH-000303,STAD,176167
2.3787482,2.7202227,4.262542,ACH-000058,THCA,10184653
0.0014884762,1.7157428,1.677162,ACH-000091,OV,44224160
0.009891451,-0.90510017,-1.004556,ACH-000652,PAAD,126565
0.3264306,1.785563,1.214222,ACH-000804,NB,16095342
2.6186907,3.5671859,1.948949,ACH-000330,BRCA,9956119
0.3314577,1.9413753,2.517099,ACH-000843,LUSC,6753378
0.012187306,-0.08904487,-0.199441,ACH-000983,LCML,9549184
5.2916307,2.9262743,5.226629,ACH-000400,COAD-READ,44551660
3.4998462,3.6861944,5.556982,ACH-000212,BRCA,4263900
1.3597275,2.2631733,3.429247,ACH-000258,BRCA,10113978
0.7794126,3.2681665,2.385323,ACH-000654,DLBC,46224516
1.3355521,3.5209854,4.676646,ACH-000371,DLBC,5717801
0.033003885,5.2743,5.45597,ACH-000244,GBM,10459196
4.6528673,2.9296515,0.772601,ACH-000269,GBM,11634725
0.031919364,2.262126,2.440786,ACH-000595,GBM,3218
0.03936938,5.834795,6.033212,ACH-000987,SKCM,11625818
0.37323177,-1.394202,-0.783275,ACH-000740,HNSC,11404337
0.19371735,-3.9821174,-3.541984,ACH-000684,KIRC,448013
0.61492676,1.8777027,1.09353,ACH-000493,LIHC,10109823
1.1165715,0.7555534,1.812233,ACH-000660,DLBC,3385
0.3777961,3.6384993,3.023848,ACH-000927,BRCA,11634725
1.6406791,2.629546,3.910436,ACH-000050,MM,23725625
0.48207426,2.7762787,2.081963,ACH-000099,NB,24889392
0.53648806,2.1245115,1.392058,ACH-000161,LUAD,5289247
0.0064973244,3.663057,3.743663,ACH-000258,BRCA,24776445
0.036907557,4.3203516,4.128238,ACH-000118,PAAD,49806720
0.14376298,5.723855,5.344694,ACH-000934,BRCA,5113032
0.0049152565,3.9893293,4.059438,ACH-000770,LAML,24180719
1.2227815,-0.13447142,-1.240266,ACH-000643,BRCA,9826528
1.8438158,4.535772,3.1779,ACH-000987,SKCM,216326
0.7028816,-6.6758513,-5.837471,ACH-000183,MM,387447
8.192096,-1.6404641,-4.502648,ACH-000644,SKCM,11178236
1.4065154,4.981974,6.16794,ACH-000118,PAAD,11373846
0.23711652,4.705136,5.192082,ACH-000358,SCLC,49821040
0.23326163,5.0593057,4.576334,ACH-000830,SCLC,11373846
1.1294718,-1.012094,0.050672,ACH-000189,KIRC,6710780
0.21947674,3.3851666,3.85365,ACH-000875,LUAD,10341154
0.0014924434,3.0193832,2.980751,ACH-000432,LCML,3796
1.2758632,2.0472848,3.176826,ACH-000847,STAD,6918454
2.2152095,-4.399944,-5.888302,ACH-000334,DLBC,6914657
0.13279268,3.8668396,4.231247,ACH-000714,MM,176158
12.136385,-3.7738483,-7.25758,ACH-000997,COAD-READ,448013
0.01804174,1.6248705,1.490551,ACH-000555,KIRC,10127622
0.8121988,1.1247298,0.223509,ACH-000551,LCML,5311
1.6805038,2.9225085,1.626166,ACH-000610,SCLC,1401
1.6621584e-07,4.5482893,4.548697,ACH-000650,SKCM,11373846
0.69869334,0.8667848,0.030906,ACH-000981,ALL,9863776
0.03503387,3.8775945,4.064768,ACH-000009,COAD-READ,51371303
0.7231274,4.549528,5.399897,ACH-000859,BRCA,176158
0.77613086,1.1702001,2.051183,ACH-000790,SCLC,46885626
0.012200578,3.2596657,3.370122,ACH-000770,LAML,7251185
1.1602817,0.4784984,1.555662,ACH-000432,LCML,10390396
0.046464246,-4.4733357,-4.25778,ACH-000450,SKCM,104842
0.038689826,-0.7522747,-0.948972,ACH-000226,,462382
1.1963673,4.396671,3.302885,ACH-000978,UCEC,10113978
3.5416996,0.4936157,2.375556,ACH-000187,SCLC,9956222
0.004643608,-0.61836404,-0.55022,ACH-000441,SKCM,6918454
0.00030842077,4.0398498,4.022288,ACH-000790,SCLC,216326
0.4268,5.5648894,6.218189,ACH-000327,LUAD,11493598
0.01225378,6.0159464,6.126643,ACH-000565,COAD-READ,11493598
0.78330433,-0.031682163,-0.916727,ACH-000346,CLL,6918638
0.16610272,-2.41411,-2.006553,ACH-000329,GBM,6445533
0.0009953981,2.560933,2.592483,ACH-000636,ALL,160355
0.00046452324,3.1625211,3.184074,ACH-000628,LUAD,11609586
0.19544487,5.3895955,5.831687,ACH-000733,LUAD,46943432
2.257208,1.2770938,-0.225307,ACH-000937,ALL,16747388
1.7348229,3.6210358,2.303909,ACH-000589,LUAD,2314623
0.5127699,0.6775115,-0.038568,ACH-000751,LAML,25257557
1.9620984,1.7574148,3.158164,ACH-000047,STAD,11676786
1.3290179,3.2721415,2.119311,ACH-000489,COAD-READ,42642645
0.26071733,5.8739543,6.384559,ACH-000627,,85668777
0.254768,-2.4244494,-1.919704,ACH-000927,BRCA,446378
5.2655153,-0.04805088,-2.342722,ACH-000148,BRCA,11455910
0.9226143,4.00112,3.040592,ACH-000147,BRCA,9931953
0.0045656688,4.510845,4.578415,ACH-000806,,66577006
0.8615083,3.6176512,4.545826,ACH-000699,BRCA,11634725
1.1803252,4.0063133,5.092741,ACH-000440,DLBC,156422
0.06781114,0.8409407,0.580535,ACH-000619,HNSC,6918848
4.612007,-2.9454567,-5.093015,ACH-000719,OV,11178236
3.0355554,3.7211936,5.463478,ACH-000869,LUAD,53340664
1.1345885,-0.75713366,0.308037,ACH-000118,PAAD,25222038
0.019733436,-4.2679486,-4.127473,ACH-000379,LUAD,446378
0.11570064,2.240293,1.900145,ACH-000491,COAD-READ,9956222
0.010094713,4.1258783,4.226351,ACH-000024,MM,10459196
1.2501011,3.8399422,2.721863,ACH-000849,BRCA,9868037
0.032022618,3.2165926,3.037644,ACH-000065,LAML,23725625
0.036494203,2.8678975,3.058932,ACH-000269,GBM,5311510
0.001838454,5.1054053,5.062528,ACH-000191,THCA,5113032
1.3314993,0.99760693,2.151513,ACH-000568,BRCA,5746
0.090437956,3.264961,3.56569,ACH-000073,DLBC,46843772
0.48986188,-3.0821197,-3.782021,ACH-000876,BRCA,6710780
0.1971051,3.0461862,2.602221,ACH-000155,PAAD,6445562
0.5398439,5.166446,5.901187,ACH-000155,PAAD,42640
0.012525099,6.7345743,6.84649,ACH-000410,SARC,85668777
0.08145992,4.0452924,4.330704,ACH-000674,STAD,16725726
0.012293772,0.19354528,0.082668,ACH-000802,BLCA,6918638
0.60619825,5.6564736,6.435061,ACH-000644,SKCM,5459322
0.74465466,2.0598028,1.196869,ACH-000008,SKCM,6753378
0.14728266,-0.46681923,-0.083045,ACH-000440,DLBC,5311
6.614331,-2.078293,0.493541,ACH-000875,LUAD,6914657
0.23100145,5.036549,5.517175,ACH-000852,LUAD,3385
0.22487333,3.592384,4.066592,ACH-000294,LAML,9858940
0.03030049,3.4887586,3.662829,ACH-000136,NB,46943432
1.8589603,4.796806,3.433369,ACH-000236,COAD-READ,49806720
1.2879643,-2.1560361,-1.021151,ACH-000024,MM,6918638
0.13958515,5.553888,5.927499,ACH-000060,PAAD,5459322
14.454594,3.1422408,-0.659679,ACH-000546,HNSC,10184653
0.26670206,3.128989,2.612557,ACH-000161,LUAD,2726824
4.5499806,-6.0204234,-3.887355,ACH-000059,ALL,148124
1.6846993,-1.2345927,0.063367,ACH-000668,BRCA,11404337
1.2700915,-1.4591265,-0.332143,ACH-000176,LUSC,25167777
0.061581552,-2.6997876,-2.947944,ACH-000548,HNSC,11977753
0.3991109,4.4323173,3.800565,ACH-000153,MESO,53340664
0.045584805,2.9395921,3.153098,ACH-000334,DLBC,9956119
0.5682898,-3.56246,-4.31631,ACH-000341,NB,387447
0.109345645,2.1052625,1.774588,ACH-000007,COAD-READ,44632017
1.2543004,2.1660316,1.046076,ACH-000271,DLBC,11282283
0.43820763,5.0675626,5.729535,ACH-000725,BRCA,24180719
0.40221944,-3.490869,-4.125077,ACH-000881,SKCM,31703
0.0010512599,0.43586886,0.468292,ACH-000384,BLCA,9863776
0.35207993,-0.8214752,-0.228112,ACH-000304,SKCM,24756910
1.7025396,2.631398,1.326584,ACH-000038,CLL,10200390
0.7084602,2.4521122,3.293813,ACH-000440,DLBC,11626560
0.016767325,3.6587477,3.529259,ACH-000232,GBM,11625818
0.41466084,2.1882713,2.832213,ACH-000204,MM,6450551
3.047657,-2.713637,-4.459391,ACH-000950,COAD-READ,5280757
0.008453213,4.237169,4.32911,ACH-000689,SARC,2314623
0.45028195,4.0135775,4.684608,ACH-000295,LCML,2314623
0.18619303,0.7737771,1.205278,ACH-000410,SARC,54685215
0.024849461,3.0953112,2.937674,ACH-000806,,56965967
6.959288,2.7514448,5.389491,ACH-000853,,44551660
1.7705389,3.055108,4.385724,ACH-000767,SCLC,5289247
0.6036116,-0.67670745,0.100217,ACH-000190,,54685215
0.8125677,3.6130924,4.514518,ACH-000880,STAD,444795
0.9639531,-0.10608113,0.87573,ACH-000998,COAD-READ,644215
0.4419431,1.664613,2.329401,ACH-000544,ESCA,6918454
0.053701658,-4.9156427,-5.147379,ACH-000081,LAML,9826308
0.14354393,3.170304,3.549176,ACH-000493,LIHC,25022668
0.04159985,-2.3542626,-2.558223,ACH-000976,,31703
1.5790217,2.7169816,3.973573,ACH-000174,THCA,10184653
2.2361507,-0.053706497,-1.549083,ACH-000260,NB,24756910
3.4721406,2.924942,1.061574,ACH-000151,DLBC,521106
0.8915943,1.4417033,2.385946,ACH-000058,THCA,44819241
0.0021547852,-0.11957133,-0.165991,ACH-000090,PRAD,11647372
0.13739277,3.3735573,3.002892,ACH-000971,COAD-READ,11960529
0.31853196,-0.3243404,0.240046,ACH-000073,DLBC,25222038
1.1390083,4.6072464,3.540003,ACH-000976,,11625818
0.94910187,3.5098984,4.484117,ACH-000248,BRCA,11960529
0.8441646,0.40233868,1.321123,ACH-000672,,6918848
0.017808147,3.4813077,3.614755,ACH-000439,LAML,71271629
6.7446065,4.862738,2.2657,ACH-000554,BRCA,9874913
0.11012003,3.7421784,3.410335,ACH-000628,LUAD,16747388
0.7683394,6.0947356,5.218186,ACH-000821,MM,560326
9.133556,-2.6362073,-5.658385,ACH-000223,BRCA,300471
0.25462073,5.5870094,6.091609,ACH-000679,ESCA,46931012
0.7353546,2.3345149,3.192043,ACH-000422,LIHC,11640390
16.322725,0.54151475,4.581654,ACH-000759,BRCA,42642645
2.6103032,4.153622,2.537979,ACH-000148,BRCA,49806720
0.046864115,4.5346327,4.751114,ACH-000935,COAD-READ,9874913
0.12984727,1.2480363,0.887693,ACH-000945,LUAD,24785538
4.434605,4.7382927,6.844143,ACH-000189,KIRC,25022668
2.6373343,4.150051,2.526064,ACH-000351,STAD,42640
5.1002216,2.103765,4.362132,ACH-000301,LCML,71271629
3.8988712,1.969579,3.944135,ACH-000689,SARC,44632017
0.5754794,3.4215825,2.662979,ACH-000880,STAD,44143370
0.31939152,1.4243333,0.859186,ACH-000955,COAD-READ,637858
0.02143009,2.6066868,2.753077,ACH-000349,BRCA,6450551
0.07365678,2.5265462,2.797944,ACH-000611,DLBC,11626927
0.0021796878,-1.8908589,-1.937546,ACH-000078,NB,5280757
0.5165085,-1.7103503,-0.991665,ACH-000149,NB,11707110
0.50841564,-3.0254416,-2.312409,ACH-000672,,5280757
0.35790294,5.28692,5.88517,ACH-000893,LUAD,9967941
0.0035679925,4.0001407,3.940408,ACH-000867,UNABLE TO CLASSIFY,46224516
0.018325267,0.62120485,0.485834,ACH-000989,COAD-READ,11754511
0.30238745,4.1272078,3.57731,ACH-000805,SKCM,9858940
0.048242364,2.0724657,2.292107,ACH-000401,SKCM,6445562
1.9630262,3.5254357,4.926516,ACH-000910,BRCA,42640
0.99421483,4.218071,5.215174,ACH-000493,LIHC,24776445
0.10675718,-3.8885639,-4.215301,ACH-000171,KIRC,10096043
12.477337,-0.52143556,3.010892,ACH-000989,COAD-READ,9884685
0.5061275,1.8649313,1.153505,ACH-000960,ALL,44137675
0.007956728,2.2931445,2.382345,ACH-000059,ALL,9868037
0.1281048,2.8160207,3.173938,ACH-000294,LAML,444795
0.7579514,1.527415,0.656811,ACH-000924,UNABLE TO CLASSIFY,11404337
2.233118,2.558861,4.053223,ACH-000174,THCA,25102847
0.016055468,2.6757438,2.802454,ACH-000750,SKCM,44551660
1.9109567,3.1879623,4.570336,ACH-000957,COAD-READ,44462760
0.43617845,-1.6791599,-2.339598,ACH-000074,LCML,3062316
0.19736917,3.7795584,3.335296,ACH-000394,SCLC,11282283
0.6404117,0.94519275,1.74545,ACH-000159,KIRC,11338033
0.5638716,2.244455,2.995369,ACH-000913,UCEC,9943465
0.16476032,1.2265792,1.632486,ACH-000190,,56962337
0.23974383,3.5838494,3.094213,ACH-000566,BLCA,176158
16.706522,-2.199001,1.88836,ACH-000198,LAML,16038120
0.2929735,3.8036802,3.26241,ACH-000740,HNSC,4993
0.3743568,0.787308,1.399155,ACH-000074,LCML,5329102
0.09187416,3.1003635,3.403471,ACH-000365,DLBC,447912
3.6112761,4.231808,6.132144,ACH-000417,PAAD,25022668
0.5082144,4.0019655,3.289074,ACH-000115,PRAD,24894414
0.06131619,2.562765,2.810386,ACH-000269,GBM,9813758
3.0207746,2.3916702,4.129708,ACH-000308,OV,5328940
0.6007301,5.498392,6.27346,ACH-000186,UNABLE TO CLASSIFY,42640
0.12350166,3.7326307,4.084059,ACH-000740,HNSC,2314623
1.1405452,2.36404,3.432003,ACH-000309,LUAD,71271629
1.0691292,4.025342,5.059329,ACH-000188,HNSC,156422
0.008723789,-0.18523878,-0.27864,ACH-000863,GBM,126565
0.00049074047,0.73013467,0.707982,ACH-000231,LGG,5494449
0.42760348,4.219905,4.873819,ACH-000886,LUAD,10074640
0.14392619,1.4356699,1.815046,ACH-000225,STAD,11713159
0.065768525,2.1455808,1.889127,ACH-000607,SARC,11626560
0.04207337,2.139916,1.934798,ACH-000073,DLBC,10384072
0.0073843524,4.61289,4.698822,ACH-000867,UNABLE TO CLASSIFY,9858940
0.019049004,3.667844,3.529826,ACH-000146,LAML,23725625
1.6489582,1.5960152,2.880133,ACH-000657,UNABLE TO CLASSIFY,10390396
0.011593614,4.8331,4.725426,ACH-000895,COAD-READ,5278396
0.90911686,3.1391742,2.185698,ACH-000472,HNSC,4263900
0.30313155,2.0783062,2.62888,ACH-000838,MM,1401
0.039591238,0.21909148,0.020116,ACH-000323,GBM,6253
11.347578,0.9677265,-2.40089,ACH-000258,BRCA,11634725
0.89913386,3.8034651,4.751692,ACH-000678,STAD,2726824
0.13891433,2.826382,3.199094,ACH-000187,SCLC,56965967
0.04603744,-5.0415344,-5.256098,ACH-000318,ESCA,104842
1.191273,1.1112446,0.01979,ACH-000611,DLBC,10302451
3.9259648,6.2618585,8.243263,ACH-000403,COAD-READ,560326
3.132099,-0.57177466,1.197999,ACH-000619,HNSC,11404337
0.52105284,-0.15993792,0.561902,ACH-000059,ALL,25102847
0.3386527,0.19796473,-0.383974,ACH-000482,LUAD,126941
0.007818292,2.9236338,3.012055,ACH-000879,UCEC,46885626
0.00035954485,1.3233967,1.304435,ACH-000688,OV,5311
2.209628,1.2218221,2.708304,ACH-000438,,24826799
0.2209926,2.0614686,2.531567,ACH-000633,STAD,57339144
0.15385337,5.0641456,4.671904,ACH-000327,LUAD,11625818
1.6682539,-0.31835294,-1.609962,ACH-000330,BRCA,24756910
0.26028723,0.19127846,0.701462,ACH-000611,DLBC,56962337
0.43158674,-3.7679255,-4.424878,ACH-000636,ALL,11364421
0.19611079,1.321142,0.878298,ACH-000665,LUSC,5328940
2.4771192,3.5643394,5.138226,ACH-000496,LUAD,3385
0.048748396,3.9237638,4.144554,ACH-000211,MB,9810884
0.030019844,3.3062756,3.479538,ACH-000937,ALL,9931953
0.0022963025,4.8466144,4.894534,ACH-000147,BRCA,447912
0.03266087,1.7730908,1.953814,ACH-000112,LAML,7251185
0.17125407,0.60041744,1.014246,ACH-000024,MM,16722836
1.1544561,2.0683217,3.142778,ACH-000969,COAD-READ,53340664
1.1963944,2.372557,3.466355,ACH-000363,MM,9549184
12.197538,3.1988244,6.691322,ACH-000528,LUAD,46224516
0.10066646,-0.4189778,-0.101698,ACH-000776,MB,16760646
2.9136178,1.2853777,2.99231,ACH-000943,COAD-READ,6450551
0.021726029,2.3409314,2.488329,ACH-000364,SARC,3005532
0.035334576,7.894863,8.082838,ACH-000478,LIHC,8249
0.184524,-2.9177325,-2.48817,ACH-000287,DLBC,11404337
1.7479167,2.439133,3.761221,ACH-000347,PAAD,6505803
0.0033450094,4.614178,4.672014,ACH-000530,SCLC,11626927
0.43301138,-3.249032,-2.590996,ACH-000648,MESO,5311497
1.2331665,3.5967655,4.707246,ACH-000895,COAD-READ,44137675
0.2080409,1.469157,1.013042,ACH-000309,LUAD,10027278
0.16908528,3.9147513,4.325951,ACH-000335,MESO,2314623
1.0436466,4.65599,3.6344,ACH-000437,GBM,521106
0.4739166,-3.5013728,-4.189789,ACH-000408,ESCA,300471
4.0426884,2.8991992,4.909843,ACH-000568,BRCA,159324
0.87863,2.3006644,3.238017,ACH-000059,ALL,42640
0.38426328,4.9468637,4.326974,ACH-000545,BLCA,704473
0.0931602,-2.4447355,-2.749957,ACH-000944,DLBC,6918638
0.06360033,4.4253287,4.67752,ACH-000488,ESCA,10459196
16.024187,5.0138464,1.010824,ACH-000876,BRCA,11282283
6.6150417,0.34121382,2.913186,ACH-000366,NB,53302361
5.237221,3.7110255,1.422528,ACH-000470,COAD-READ,3463933
7.6542478,3.858835,1.092204,ACH-000379,LUAD,5289247
0.77289325,2.9624686,3.841612,ACH-000804,NB,9931953
0.05240796,3.905957,4.134885,ACH-000654,DLBC,25126798
0.04052847,3.7000682,3.901385,ACH-000983,LCML,9938202
0.012401915,4.135791,4.024427,ACH-000486,BLCA,444795
0.47590894,1.9628575,2.652719,ACH-000817,MM,10200390
0.31439057,4.3905945,3.829889,ACH-000555,KIRC,49806720
0.60612434,4.710382,3.931842,ACH-000945,LUAD,9810884
0.23224482,2.611941,3.093859,ACH-000414,LUAD,4263900
0.10873479,2.9144695,2.58472,ACH-000818,BRCA,17755052
0.4228008,1.9486206,2.598852,ACH-000766,LUAD,11485656
0.26218924,3.5670903,3.055046,ACH-000647,ESCA,44462760
0.10526023,4.3082232,3.983785,ACH-000664,,5113032
0.01668204,4.592352,4.463193,ACH-000223,BRCA,9868037
0.3225228,1.8195751,2.387486,ACH-000551,LCML,10390396
4.44016,2.7661235,0.658955,ACH-000353,ESCA,5289247
0.06590544,2.4827096,2.225989,ACH-000778,HNSC,9956119
0.3615508,2.0403101,2.641601,ACH-000960,ALL,11634725
0.0026545674,-1.5677645,-1.516242,ACH-000609,GBM,3062316
1.5113189,0.18164289,1.411,ACH-000476,LIHC,6253
0.7648779,3.7211082,4.595681,ACH-000792,KIRC,16747388
0.35189384,4.7223372,4.129131,ACH-000976,,10451420
0.18866904,3.9302084,3.495848,ACH-000824,ESCA,2375
2.2954571,2.7509496,1.235873,ACH-000974,UCEC,11433190
5.463032,1.906141,4.243454,ACH-000945,LUAD,46930998
1.6055759,7.745285,6.478172,ACH-000668,BRCA,65110
0.51879734,4.75211,5.472386,ACH-000546,HNSC,9967941
0.4162157,4.788308,5.433456,ACH-000605,ESCA,11624601
0.18837205,-1.0733805,-0.639362,ACH-000689,SARC,6918289
0.7871037,-1.2879574,-2.175146,ACH-000295,LCML,11152667
2.5280657,3.4777226,5.067712,ACH-000493,LIHC,11433190
0.52413946,0.5879478,-0.136027,ACH-000478,LIHC,17755052
0.47409797,2.5766907,1.888143,ACH-000018,BLCA,5327091
0.42316645,1.9372375,1.286725,ACH-000420,LIHC,10109823
1.129602,1.9351387,2.997966,ACH-000740,HNSC,10077147
0.02984668,5.216736,5.043974,ACH-000236,COAD-READ,9874913
0.34409627,-2.7925029,-3.3791,ACH-000914,DLBC,5384616
0.025190266,2.1527364,1.994022,ACH-000221,LIHC,9903786
0.013368677,4.549808,4.665431,ACH-000515,SCLC,46883536
0.5836629,0.21716636,-0.546812,ACH-000648,MESO,126565
0.9043243,2.4641492,3.415109,ACH-000616,STAD,24889392
1.4117144,4.047988,2.859832,ACH-000716,THCA,24180719
0.002659766,0.6357179,0.584145,ACH-000004,LAML,5494449
0.68681604,0.8641713,1.692915,ACH-000611,DLBC,44632017
0.056296997,-2.1403692,-2.377639,ACH-000689,SARC,300471
0.35205397,5.080273,4.486932,ACH-000225,STAD,5459322
0.13568017,3.3542068,2.985859,ACH-000357,DLBC,9938202
2.5797846,2.2093267,0.603156,ACH-000403,COAD-READ,5289247
1.1458726,1.6831555,2.75361,ACH-000019,BRCA,3005532
0.7271068,-2.2207396,-1.368034,ACH-000790,SCLC,5311497
0.20264384,3.5233932,3.973553,ACH-000738,GBM,2733526
1.0167397,4.241693,3.233358,ACH-000978,UCEC,25195352
0.48050523,4.249079,4.942264,ACH-000803,SCLC,521106
1.3352157,0.9650453,-0.19047,ACH-000841,LUAD,36462
0.034692515,3.6814296,3.867689,ACH-000336,LAML,3796
1.8564146,-0.09146994,-1.453973,ACH-000971,COAD-READ,24826799
0.0061534666,-0.16738796,-0.245832,ACH-000780,SCLC,54685215
9.64083,-3.8993075,-0.794339,ACH-000157,DLBC,25167777
0.30593213,2.9144156,3.467527,ACH-000838,MM,44450571
0.56671035,3.4684656,2.715664,ACH-000087,SARC,444795
0.06734472,4.8754926,4.615984,ACH-000893,LUAD,25126798
2.9008102,4.1676674,2.464491,ACH-000684,KIRC,44143370
0.0009786199,3.301809,3.333092,ACH-000335,MESO,16722836
0.1467881,3.3204343,2.937305,ACH-000200,LGG,82146
1.5341749,0.15115419,-1.087464,ACH-000383,ESCA,126941
0.7806432,-4.031635,-4.915175,ACH-000981,ALL,446378
0.6251845,1.643712,0.853026,ACH-000800,SCLC,25257557
